XPOS	YPOS
41760	109216
41728	109248
41760	109248
41792	109248
41696	109280
41728	109280
41760	109280
41664	109312
41696	109312
41728	109312
41632	109344
41664	109344
41696	109344
41600	109376
41632	109376
41664	109376
41600	109408
41632	109408
43424	108960
43392	108992
43424	108992
43456	108992
43392	109024
43424	109024
43456	109024
43488	109024
43456	109056
43488	109056
43488	109088
43520	109056
43520	109088
43552	109088
43520	109120
43552	109120
43584	109120
43552	109152
43584	109152
43616	109152
43584	109184
43616	109184
43168	111264
43200	111264
43136	111296
43168	111296
43200	111296
43104	111328
43136	111328
43168	111328
43072	111360
43104	111360
43136	111360
43040	111392
43072	111392
43104	111392
43008	111424
43040	111424
43072	111424
43008	111456
43040	111456
43008	111488
