Xpos	Ypos
55776	117440
56064	117280
56288	117280
56032	117728
56544	116832
56384	117056
56544	117312
56384	117728
56640	117728
57312	116800
56864	116864
57312	117216
56864	117312
56864	117728
57728	116800
57728	117280
57728	117696
57376	117728
58112	116800
58144	117216
58176	117632
58496	116736
58816	117024
58496	117120
58816	117472
58496	117696
59104	117024
59104	117472
59680	117440
59392	117472
59968	117408
60224	117408
55808	117760
56032	118176
56288	118208
56288	118592
56576	118208
56576	118624
56896	118208
56928	118624
57760	118144
57376	118208
57440	118560
57792	118560
58176	118112
58176	118496
58816	117824
58496	118048
58816	118304
58496	118464
59104	117824
59104	118304
59392	117856
59680	117856
59392	118304
59680	118336
60224	117856
59968	117888
59968	118336
60224	118336
56352	119072
56640	119072
56704	119584
56928	119072
56960	119584
57440	118944
57760	118944
57760	119360
57472	119424
58208	118976
58176	119392
58848	118880
58528	118944
58528	119392
58848	119392
59168	118912
59136	119360
57760	119808
57472	119840
58208	119808
58496	119808
