Xpos	Ypos
50336	106720
50368	107200
50720	106688
51104	106688
50752	107200
51104	107200
51424	106688
51456	107232
51968	107232
52384	107264
52672	107296
52992	106816
52992	107264
53696	106784
53344	106816
53696	107200
53344	107232
53984	106784
53984	107200
50368	107808
50368	108288
50688	107808
51136	107808
50720	108288
51136	108320
51488	107808
51488	108320
51968	107840
52000	108352
52384	107872
52672	107872
52672	108288
52384	108352
52992	107744
52992	108192
53344	107648
53696	107648
53696	108032
53344	108064
53984	107648
53984	108032
50400	108768
50400	109152
50752	108800
51168	108800
50752	109184
51520	108832
51200	109216
51520	109216
52032	108896
52064	109280
52704	108800
52416	108896
52448	109312
52992	108736
53440	108608
