Xpos	Ypos
50240	116960
50528	116960
50240	117344
50528	117376
50240	117728
50816	116960
50816	117376
52992	117504
53376	117504
53760	117504
54176	117504
54496	117536
50528	117760
50240	118176
50528	118176
50240	118592
50528	118592
50816	117792
50816	118208
50816	118624
51296	117824
51648	117824
51296	118240
51648	118240
51296	118656
51648	118656
52032	117856
52032	118272
52000	118656
52448	117952
52480	118336
52480	118720
52864	117952
52864	118336
52864	118720
53344	117984
53344	118336
53312	118752
53760	118016
54240	118016
53792	118368
54240	118528
53792	118752
54624	118048
54656	118624
51392	119104
51648	119136
51392	119584
51680	119584
52032	119200
52064	119584
52512	119232
52512	119680
52896	119264
52896	119712
53344	119296
53344	119744
54240	119168
53760	119328
54208	119680
53760	119744
54656	119136
54592	119712
54976	119488
