XPOS	YPOS
50784	76736
50816	76736
50848	76736
50784	76768
50816	76768
50848	76768
50816	76800
50848	76800
50880	76800
50848	76832
50880	76832
50912	76832
50880	76864
50912	76864
50944	76864
50912	76896
50944	76896
50976	76896
50944	76928
50976	76928
51008	76928
50976	76960
51008	76960
51040	76960
51008	76992
51040	76992
51008	77024
51040	77024
51072	77024
51040	77056
51072	77056
51296	77216
51296	77248
51328	77248
51296	77280
51328	77280
51360	77280
51328	77312
51360	77312
51392	77312
51360	77344
51392	77344
51424	77344
51392	77376
51424	77376
51456	77376
51424	77408
51456	77408
51488	77408
51456	77440
51488	77440
51520	77440
51488	77472
51520	77472
51552	77472
51520	77504
51552	77504
51552	77536
51584	77536
