XPOS	YPOS
43840	77312
43680	77760
44160	77280
44512	77568
44896	77696
43872	77888
44096	77888
44448	78144
44832	78304
45408	78176
45376	78688
45952	78720
44576	79392
44864	79456
45600	78944
46048	79072
45760	79264
46400	79232
46144	79392
46272	79776
46720	78944
46752	79392
46592	79552
44416	80096
44992	79872
44864	80256
44800	80544
44480	81024
44480	81472
44288	81792
44224	82272
44192	82784
44736	82912
46080	82720
44352	83008
44160	83360
44544	83456
44800	83648
45120	83072
45280	83328
45216	83872
45696	83488
46528	83328
46208	83392
46496	83744
46208	83872
46912	83488
46848	83840
47232	83712
44672	84032
44992	84192
44768	84736
45440	84160
45472	84640
45696	84096
45824	84448
45792	84960
46496	84224
46208	84320
46464	84672
46176	84800
46848	84352
47296	84064
49472	84288
49280	84512
49632	84576
49376	84800
49888	84256
49856	84800
50176	84512
44224	85408
44096	85792
44512	85792
45536	85120
45792	85344
45824	85632
45568	85696
46432	85056
46112	85184
46080	85344
46080	85664
46368	85664
46624	85568
46944	85632
47264	85920
48128	85216
48512	85824
49024	85376
49184	85024
49600	85024
49408	85216
49248	85408
49472	85696
49952	85248
49664	85408
50048	85632
49824	85888
50432	85856
44256	86208
44512	86656
44448	86976
44768	86080
44832	87008
45504	86176
45440	86432
45088	86624
45408	86944
45120	87008
46336	86112
46624	86080
46912	86144
47520	86144
47104	86240
47360	86528
47776	86208
47712	86528
47968	86624
47776	86784
48352	86336
48224	86688
48896	86368
49344	86080
49632	86112
50144	86240
49888	86432
49952	86784
50400	86368
50240	86720
50432	86976
44480	87424
44384	87808
44928	87456
44800	87808
45248	87392
45504	87680
45248	87904
45952	87712
46144	87200
46432	87744
46144	87904
46688	87680
48544	87040
48320	87072
48480	87488
48736	87328
48864	87680
49152	87264
49184	87744
49376	87840
49824	87168
50144	87232
49984	87936
50464	87456
50272	87904
50560	88000
44512	88608
44768	88384
44896	88864
45536	88416
45152	88512
45184	88992
45664	88096
45568	88736
46400	88192
46176	88320
46240	88576
46560	88608
46144	89024
46720	88064
46880	88544
46976	88864
46784	88992
47168	88480
49568	88224
49824	88192
44896	89312
45120	89344
45440	89440
45856	89280
46400	89088
