XPOS	YPOS
48608	92832
48576	92864
48608	92864
48576	92896
48608	92896
48544	92928
48576	92928
48608	92928
48512	92960
48544	92960
48576	92960
48480	92992
48512	92992
48544	92992
48576	92992
48448	93024
48480	93024
48512	93024
48544	93024
48448	93056
48480	93056
48512	93056
48544	93056
48448	93088
48480	93088
48512	93088
48480	93120
48512	93120
48736	92672
48768	92672
48736	92704
48768	92704
48800	92704
48832	92704
48704	92736
48736	92736
48768	92736
48800	92736
48832	92736
48672	92768
48704	92768
48736	92768
48768	92768
48640	92800
48672	92800
48704	92800
48640	92832
48672	92832
48640	92864
48640	92896
50080	92576
50112	92576
50144	92576
50080	92608
50112	92608
50144	92608
50048	92640
50080	92640
50112	92640
50144	92640
50176	92608
50176	92640
50208	92640
50176	92672
50208	92672
50240	92672
50208	92704
50240	92704
50272	92704
50240	92736
50272	92736
50304	92736
50272	92768
50304	92768
50336	92768
50368	92768
50304	92800
50336	92800
50368	92800
50304	92832
50336	92832
50368	92832
50400	92832
50432	92832
50304	92864
50336	92864
50368	92864
50400	92864
50432	92864
50336	92896
50368	92896
50400	92896
50368	92928
45760	96480
45792	96480
45824	96480
45728	96512
45760	96512
45792	96512
45824	96512
45728	96544
45760	96544
45792	96544
45824	96544
45856	96544
45760	96576
45792	96576
45824	96576
45856	96576
45888	96576
45824	96608
45856	96608
45888	96608
45920	96608
45856	96640
45888	96640
45920	96640
45952	96640
45888	96672
45920	96672
45952	96672
45984	96672
45920	96704
45952	96704
45984	96704
46016	96704
45952	96736
45984	96736
46016	96736
46048	96736
45984	96768
46016	96768
46048	96768
46016	96800
46048	96800
46048	96832
46080	96768
46080	96800
46112	96800
46080	96832
46112	96832
46144	96832
46080	96864
46112	96864
46144	96864
46176	96864
46112	96896
46144	96896
46176	96896
46208	96896
46240	96896
46144	96928
46176	96928
46208	96928
46176	96960
46208	96960
46240	96960
