XPOS	YPOS
38336	75712
38720	75744
39168	75712
37760	76160
37472	76352
37728	76480
37472	76768
38048	75904
38368	76256
38176	76288
38688	76160
39104	76064
39488	75840
39520	76256
40000	76096
40224	76384
40480	76096
40768	76416
40992	76096
41248	76352
41856	75776
41600	76000
41888	76224
41696	76320
42144	75808
42144	76352
42496	76032
42880	76416
42656	76672
36736	77696
37120	76832
37152	77280
37088	77760
37472	77152
42464	77056
42976	76864
42784	77184
43168	77600
36640	78528
36864	78208
37248	78240
37248	78560
41600	78272
41728	78624
42432	78400
41984	78560
42880	77856
42688	78208
43328	78144
43040	78208
43200	78752
36832	78944
36512	79232
36768	79552
36512	79808
37088	79424
41760	78912
41472	79456
41824	79456
42432	78880
42112	78912
43488	78976
43232	79200
43456	79296
43488	79840
36768	80224
36480	80352
36800	80704
36512	80800
37024	80032
37632	80416
41312	79936
41088	80224
41184	80480
41440	80480
41568	80096
42496	80288
43200	79872
43072	80448
43584	80352
36512	81280
36704	81504
36448	81728
36960	81056
37088	81760
37376	80960
37440	81344
37440	81888
42624	80896
43104	80896
36672	82048
36384	82272
36640	82560
36448	82816
37024	82208
37024	82528
43008	82464
43200	82880
43488	82880
36640	83104
36416	83328
36800	83488
36576	83808
36960	82944
41344	83328
41120	83488
41408	83872
41696	83648
43616	83136
43616	83360
36832	84000
36384	84096
36640	84288
36448	84544
36832	84672
36640	84800
36416	84960
41824	84064
41632	84320
42208	84160
42048	84704
42592	84896
36608	85280
36448	85600
36800	85760
38112	85216
38336	85472
38272	85952
38592	85984
40896	85696
42304	85120
42944	85632
42656	85696
36448	86048
36736	86240
36512	86592
36832	86944
36448	86976
36928	86592
37888	86176
38240	86368
37888	86688
38240	86848
38528	86432
38816	86656
38528	86880
39072	86592
41024	86048
41408	86048
41152	86464
41792	86368
41728	87008
42848	86112
42848	86496
42848	86912
43200	86016
43200	86368
43200	86880
43616	86496
36544	87456
36512	88000
36832	88000
36864	87584
37824	87552
37824	88000
38016	87200
38368	87232
38240	87584
38144	88032
38688	87520
39872	87520
40672	87872
41440	87936
41792	87616
42464	87104
42400	87584
42144	87808
42816	87424
42880	87840
43296	87360
43488	87968
36608	88384
36960	88416
37248	88736
36864	88832
37856	88448
37568	88800
37888	88800
38880	88608
38528	88928
39424	88704
39904	88800
40224	89056
41728	88192
41824	88928
42208	88192
42048	88416
42112	88800
42464	88800
42208	89056
42592	88224
42944	88736
43232	88256
43872	88352
43520	88384
43712	89024
37152	89120
37408	89120
37696	89184
38048	89312
38432	89216
38848	89280
39232	89216
39744	89120
40704	89152
41152	89568
42688	89184
43040	89280
