XPOS	YPOS
56064	102368
56512	102304
57056	102176
57568	102016
58016	101888
58624	102368
58944	102304
59232	102304
59584	102272
60992	102176
54592	102784
54336	103040
54592	103264
55040	102560
55264	103136
54912	103200
55520	102464
55552	103104
55904	103040
56704	102912
56320	102944
56320	103360
56736	103360
57280	102880
56896	102944
56928	103360
57568	102848
57472	103200
57984	102752
58112	103200
58720	102784
58432	103040
58816	103360
59328	102624
59008	102656
59712	102624
59904	102400
60224	102496
60384	102848
60608	103008
61120	102464
61280	103040
60992	103136
61280	103360
61600	103008
61600	103232
54560	103744
54560	104096
54944	103584
54976	103968
55264	103968
54912	104384
55552	103552
55296	103584
55552	104032
55936	103424
56000	103776
56000	104224
56384	103840
56672	103872
56384	104416
56960	103744
56960	104064
57760	103520
57344	103648
57440	104064
57728	104064
58272	103616
58272	103968
58016	104032
58272	104416
58560	103488
58752	104096
58464	104416
61280	103776
61280	104096
61600	103456
61600	103744
61600	104064
61600	104384
53472	105312
54560	104480
54560	104960
54912	104960
55584	104864
55328	104960
55584	105344
56000	104672
56032	105184
56736	104448
56352	104960
56704	104960
56704	105440
56992	104480
56992	104960
57472	104448
57760	104512
57472	105024
57824	105024
58016	104448
58080	104992
58816	104576
58400	104896
58688	104896
58688	105440
59040	104512
59168	104864
59008	105056
60288	105312
60864	105344
60672	105440
61280	104448
60992	104704
61216	104864
61024	105088
61440	104864
52768	106048
53120	106048
53280	105632
53600	105728
53504	106080
53696	106400
53856	106048
53984	106368
54592	105472
54720	105952
55040	105472
55104	105952
55136	106432
55360	105504
55584	105760
55456	106016
55584	106272
56000	105728
56032	106208
56352	105472
56352	105888
56672	105888
56384	106368
56992	105472
56992	105920
57312	105952
57504	105504
57824	105504
58080	105472
58080	106048
58400	105472
58496	106112
59264	105760
58880	106112
60032	105952
60384	105984
60224	106400
60832	105888
60640	105920
60512	106400
62208	106272
62464	105792
62752	105824
62560	106240
51584	107136
51360	107456
51776	107456
52512	106592
52480	107136
52800	106592
52800	107072
53088	107136
53056	107456
53632	106944
53344	107264
53824	106720
54048	106880
53888	107392
54272	106624
54496	106912
54304	107104
54464	107488
55104	107072
55456	106688
55616	106816
55424	107232
55616	107328
56032	106656
56064	107104
56384	106880
56672	107072
56352	107488
56768	107488
56992	106496
57280	107008
56896	107040
57344	106528
57536	107200
57792	107200
58304	106528
58048	106624
58112	107168
58592	106592
58528	107136
59104	106560
59296	107136
58880	107168
59680	106592
60320	106880
60032	106912
60128	107424
59904	107456
61312	107456
61632	106944
62144	106688
61984	107040
62560	106592
65088	107328
51136	108064
51456	107904
51936	107872
52096	108256
51808	108288
52608	107968
52832	107936
52768	108480
53504	107584
54112	107904
53760	108064
53984	108288
54464	107936
54560	108352
55136	107616
55136	108320
55648	107776
55456	107936
55712	108224
55424	108512
56064	107520
56064	107968
56800	107904
56416	107936
56736	108224
56448	108384
57184	107904
57184	108320
57632	107776
57664	108288
57408	108320
57952	107776
58304	107808
57984	108256
58240	108288
58688	107840
58784	108224
58528	108256
59040	108064
59360	108512
59616	108288
61184	107936
60992	108288
61856	107552
61600	108096
65024	107840
65472	108160
50624	109472
51168	108640
51168	108992
50880	109280
51328	109472
51904	108736
52064	109216
52224	108704
52384	109280
52928	108832
53088	109280
53696	108576
54208	108672
53984	109216
54144	109376
54624	108800
54368	109024
54752	109088
54464	109472
55008	109376
55744	108640
55744	109024
55456	109088
55488	109344
55744	109536
56064	108576
56000	109024
57440	108704
57728	108896
58240	108800
58144	109152
58624	108608
58656	109056
58432	109376
59168	108768
59328	109056
58976	109120
59808	108544
59552	108768
59776	109120
59552	109440
60032	108832
60192	109472
60704	108640
60512	109504
61568	108608
61600	109152
61696	109504
61984	109440
65280	108544
65056	109088
65856	108928
65792	109312
66144	109056
51008	109760
50720	109920
50976	110496
51328	110208
52160	109664
51776	109888
51808	110496
52544	109760
52416	110176
52224	110464
52736	110208
52864	110496
53536	109856
53824	109568
54048	109792
53952	110112
53888	110368
54720	109696
54304	109760
54464	110464
55168	109664
54912	109920
55104	110176
55424	109888
58784	109664
59104	109952
59232	110432
59808	110016
59552	110112
60032	109760
60352	109920
60160	110272
60768	110304
60928	109632
61792	109920
62208	109568
62112	109920
62304	109952
62304	110336
64352	110208
64960	109760
64768	110336
66048	109696
66368	110240
66560	109664
66688	110176
51104	110880
51168	111264
51392	110752
51552	111104
51872	110944
52128	111360
52704	110816
52224	110912
52544	111264
53184	110912
53664	110720
53344	110944
53568	111392
54144	110816
53824	111008
59744	111008
60000	110720
60128	111360
60608	110720
60416	111040
60832	111104
61024	110688
60992	111104
62784	111136
63104	111296
64160	110624
64064	111168
64608	110688
64544	111104
65824	111200
66208	110880
66336	111360
66720	110624
66688	111552
51584	111744
51264	111776
51424	112064
51584	112288
51840	111616
52000	111872
52160	112128
51840	112192
52064	112512
51744	112544
52704	111648
52416	112160
52640	112288
52256	112448
53088	111648
52960	112096
53344	111840
60544	111648
60896	111936
60960	111616
61792	112000
61664	112416
62304	111776
62112	112000
61952	112384
62368	112416
62752	111776
62560	112064
62784	112288
63424	111616
63072	112064
63392	112320
63840	111712
63744	112512
65344	112160
65600	111616
66016	111648
65632	112512
66336	111680
66304	112096
66624	112096
66656	112512
67424	112288
52160	112704
51936	112768
61856	112672
62208	112640
62432	112928
62176	113024
62048	113280
62368	113632
62752	112864
62624	113376
63424	112800
63456	113152
63392	113632
63840	112896
63840	113472
64512	112928
65184	113216
65728	113504
65952	113600
66176	112640
66272	113632
66880	113376
67456	113024
63136	113664
63072	113984
63712	113824
63968	114016
63520	114304
63872	114592
65504	113728
65024	113824
65280	114176
65024	114560
65856	114112
65600	114624
66912	113920
66848	114432
67488	113696
64768	114976
64544	115424
65344	114912
65152	115328
65984	114688
65696	115136
65664	115648
66144	115104
66080	115680
66848	114912
66560	114976
66816	115488
66560	115520
67360	114752
67360	115296
64832	115712
65408	115968
65792	116320
66080	116544
66560	116032
66752	116544
67360	116032
66432	116800
66784	117280
67104	116992
67136	117728
66368	119712
66976	119328
66624	119520
67296	119136
67296	119712
65952	120320
65632	120544
66144	119968
66528	120288
66400	120640
66112	120768
66944	120000
66848	120448
67232	120256
64384	121696
64960	121152
64608	121408
64928	121728
65152	120864
65472	120960
65280	121440
65824	120864
65824	121504
66304	121824
66912	120832
67232	120896
63840	122336
63968	122656
64288	121984
64064	122144
64416	122400
64224	122816
64768	122080
64640	122688
65344	121888
65344	122272
65088	122304
65120	122688
65632	121952
65792	122560
66080	122272
66464	122560
66656	122144
62880	123552
62688	123776
63456	122880
63168	123392
63648	123328
63840	123712
64416	123168
64736	123072
64608	123360
64960	123392
64768	123712
65216	123296
65472	123776
65536	122976
65824	123296
66144	122912
66336	123424
66112	123776
66624	123040
61696	124640
62208	123904
62016	124128
62432	124256
62240	124448
62848	124096
62816	124416
62560	124768
63360	123968
63168	124544
62976	124864
63520	124704
64096	124000
64448	124480
64128	124576
64384	124672
64800	124640
65312	124064
65088	124864
65824	124064
65568	124352
61664	124928
61664	125152
61952	124928
61984	125280
62304	125344
61952	125536
62112	125696
62528	125536
62784	125728
62944	125888
63232	125024
63968	124928
63808	125184
63680	125376
64416	125056
64160	125312
64064	125632
64928	125792
65184	125248
65888	125792
66272	124960
66528	124992
66112	125408
66368	125440
62304	125952
62592	126112
63360	126144
63584	126400
63904	126400
64032	126624
64320	126624
64640	126592
65216	126432
65600	126144
