XPOS	YPOS
33216	130688
33088	130816
33344	130528
33504	130688
33632	130784
33408	130816
33504	130880
33280	130944
34784	130944
35136	130496
35200	130592
35040	130624
35072	130752
34880	130784
34976	130784
34912	130944
33376	131072
34240	131360
34048	131904
33952	132032
34272	132032
34304	131232
34400	131328
34336	131456
34752	131872
34816	131744
34912	131840
35264	131840
35264	131936
34816	131968
35808	131264
35328	131808
35392	131808
35328	131904
35936	131136
35872	131200
36000	131200
35904	131264
35840	131360
36096	131616
36032	131680
36160	131680
36096	131776
36480	131776
36544	131840
36416	131872
36480	131936
36352	131968
36416	132064
34144	132192
34464	132288
34368	132384
34528	133088
35104	132704
35008	132896
34912	132992
35104	132992
35008	133056
35520	132192
35488	132256
35584	132288
35744	132928
35648	133056
35744	133056
35840	132928
31520	133696
31616	133792
31424	133824
31712	133888
31520	133920
31616	134016
32544	133888
32448	133952
32608	134016
32512	134080
33184	133632
33088	133728
33504	133216
33664	133248
33568	133344
33440	134112
34272	133120
33952	133536
33856	133632
33984	133696
34656	133184
34432	133216
34560	133344
32832	134656
32864	134816
32960	134848
33376	134912
33472	135008
33280	135040
33600	135104
33408	135136
31520	135584
31616	135680
31552	135776
31712	135776
31456	135904
32000	135168
32192	135168
32096	135296
32192	135392
33504	135264
30144	137184
30272	137152
31264	136448
31360	136576
30048	137216
30112	137312
30208	137280
30208	137408
30912	137248
31008	137344
31072	137440
31424	137376
31328	137504
31232	137600
31424	137600
31360	137696
31488	137760
