XPOS	YPOS
43968	103168
43808	103296
44160	103136
44320	103296
44096	103360
45280	103008
45408	103136
45152	103200
45504	103232
45280	103328
45600	103360
43904	103488
43712	103584
43904	103776
44192	103456
44032	103648
45440	103456
45536	103552
47584	104128
47520	104224
47648	104032
47744	104128
47680	104224
47616	104320
48352	103648
48544	103680
48224	103712
48416	103904
49632	103936
49152	104128
49472	104128
49344	104352
49824	104160
49664	104320
44992	104640
44896	104704
44960	104896
45120	104544
45184	104704
45056	104768
48256	105376
49536	104576
49216	104608
49408	104800
49728	104800
50080	105344
44384	105632
44608	105536
44576	105824
46464	105504
46336	105664
46208	105824
46496	105824
46080	106016
46400	106016
46528	106144
46272	106240
46592	105632
46720	105792
46624	105952
48352	105504
48192	105536
48288	105632
48480	105632
48416	105760
49536	105984
49440	106176
49600	106368
50048	105536
49664	105792
49824	105984
49696	106176
47168	106592
47424	106816
47680	107104
47968	107360
48768	107424
45344	108032
45440	108128
45248	108160
45152	108224
45312	108256
45216	108320
45952	108384
45856	108512
46272	107744
46400	107872
46464	107936
46368	108032
46592	108128
46688	108224
46624	108256
47104	107712
47360	107936
47200	108224
47488	108480
47648	108192
48192	107616
48640	107584
48896	107584
48800	107744
49472	108384
49344	108512
44160	109088
44064	109280
44352	109280
44480	109440
44224	109472
45536	108832
45632	108928
45824	109152
45984	109280
46080	108544
46208	108640
46112	108800
46496	109440
46592	109536
49632	108544
49184	108672
49504	108704
49344	108864
49504	109024
49792	108704
49664	108864
44000	109568
44416	109632
44192	109760
44352	109920
44672	109824
44768	109888
44640	109952
44736	110016
44576	110080
44704	110176
45024	110496
45152	110368
45344	110496
46400	109568
46496	109664
46304	109728
46400	109792
44320	110944
44224	111040
44448	111040
44352	111168
44128	111200
44256	111328
44928	110656
45504	110624
45248	110656
45408	110752
45120	110816
45280	110912
