XPOS	YPOS
61856	85856
61888	85824
61920	85792
61920	85760
61888	85792
61856	85824
61888	85856
61920	85824
61952	85760
61984	85728
62016	85696
62048	85664
62080	85632
62112	85600
62144	85568
62176	85536
62144	85536
62112	85568
62080	85600
62048	85632
62016	85664
61984	85696
61952	85728
61952	85792
61984	85760
62016	85728
62048	85696
62080	85664
62112	85632
62144	85600
62176	87168
62208	87200
62240	87232
62272	87264
62304	87296
62176	87200
62208	87232
62240	87264
62272	87296
62304	87328
62336	87328
62144	87168
62144	87136
62144	87200
62176	87232
62208	87264
62240	87296
62272	87328
62304	87360
62336	87360
62528	87520
62560	87552
62592	87584
62624	87616
62656	87648
62688	87680
62656	87680
62624	87648
62592	87616
62560	87584
62528	87552
62528	87584
62560	87616
62592	87648
62624	87680
62656	87712
62688	87712
63968	88000
63936	88032
63904	88032
63936	88000
63968	87968
63904	88064
63872	88096
63840	88128
63872	88064
63840	88064
63840	88096
64160	87808
64128	87840
64096	87872
64064	87904
64032	87936
64000	87968
64000	87936
64032	87904
64064	87872
64096	87840
64128	87808
64160	87776
