TRAPX	TRAPY
50144	117728
50112	117696
50080	117664
50048	117632
50016	117600
49984	117568
49984	117536
49984	117504
49984	117472
50016	117504
50016	117536
50016	117536
50016	117568
50016	117472
50048	117600
50080	117632
50144	117696
50112	117664
50176	117728
50432	117856
50432	117856
50400	117856
50368	117856
50336	117856
50304	117856
50272	117824
50240	117824
50208	117792
50176	117760
50304	117824
50272	117792
50240	117792
50208	117760
50336	117824
50400	117824
50368	117824
50432	117824
50464	117856
50464	117888
50496	117888
50496	117920
50496	117856
