TRAPX	TRAPY
64416	104096
64416	104128
64416	104160
64416	104192
64416	104224
64416	104256
64416	104288
64448	104320
64448	104416
64448	104384
64448	104352
64416	104320
64416	104416
64416	104384
64416	104352
64384	104288
64384	104256
64384	104224
64384	104192
64384	104160
64384	104128
64384	104096
64480	104800
64480	104768
64480	104736
64480	104704
64480	104640
64480	104672
64480	104608
64480	104544
64480	104576
64448	104512
64448	104480
64448	104448
64480	105120
64480	105088
64480	105056
64480	105024
64480	104992
64480	104960
64480	104928
64480	104896
64480	104864
64480	104832
64448	104800
64448	104768
64448	104736
64448	104704
64448	104672
64448	104640
64448	104608
64448	104576
64448	104544
64416	104512
64416	104480
64416	104448
64512	105120
64512	105088
64512	105056
64512	105024
64512	104960
64512	104992
64512	104928
64512	104896
64512	104832
64512	104864
