TRAPX	TRAPY
52192	90144
52160	90144
52224	90144
52704	90176
52672	90176
52640	90176
52608	90176
52576	90176
52512	90176
52544	90176
52480	90176
52448	90176
52416	90176
52384	90176
52352	90176
52320	90176
52288	90176
52256	90176
52224	90176
52288	90144
52704	90144
52672	90144
52672	90144
52640	90144
52608	90144
52576	90144
52544	90144
52512	90144
52480	90144
52448	90144
52416	90144
52384	90144
52352	90144
52320	90144
53024	90176
53024	90144
52992	90112
53024	90112
52960	90112
52928	90112
52992	90144
52960	90176
52960	90144
52928	90144
52992	90176
52928	90176
52896	90176
52896	90144
52864	90176
52864	90144
52832	90176
52832	90144
52800	90176
52800	90144
52768	90176
52736	90176
52768	90144
52736	90144
