TRAPX	TRAPY
55232	121600
55264	121600
55200	121632
55200	121632
55200	121632
55168	121632
55168	121632
55136	121600
55104	121632
55072	121632
55040	121632
55008	121632
54976	121632
54944	121664
54944	121696
54944	121632
54976	121600
55008	121600
55040	121600
55072	121600
55104	121600
55168	121600
55200	121600
55232	121600
55232	121504
55232	121536
55200	121536
55168	121568
55168	121536
55200	121536
55392	121536
55392	121504
55392	121440
55392	121408
55360	121568
55328	121568
55296	121600
55392	121568
55392	121536
55296	121600
55360	121536
55360	121504
55360	121472
55360	121440
55360	121408
55360	121376
55392	121376
55392	121344
55360	121344
55328	121568
55328	121536
55296	121536
55328	121536
55328	121504
