TRAPX	TRAPY
62624	111680
62624	111712
62624	111744
62624	111776
62624	111808
62624	111840
62624	111872
62624	111904
62624	111936
62624	111968
62624	112000
62624	112032
62624	112064
62624	112096
62624	112128
62624	112160
62624	112192
62624	112224
62624	112256
62592	112256
62592	112224
62592	112192
62592	112160
62592	112128
62592	112096
62592	112064
62592	112032
62592	112000
62592	111968
62592	111936
62592	111904
62592	111872
62592	111840
62592	111808
62592	111776
62592	111744
62592	111712
62592	111680
62592	111648
