TRAPX	TRAPY
61728	115680
61760	115616
61760	115648
61792	115584
61824	115552
61856	115520
61888	115520
61920	115488
61920	115456
61920	115424
61920	115392
61888	115456
61888	115488
61888	115424
61856	115488
61824	115520
61792	115552
61760	115584
61728	115648
61728	115616
61696	115680
61536	115872
61568	115808
61568	115840
61600	115808
61632	115776
61664	115744
61696	115712
61664	115712
61632	115744
61600	115776
61536	115840
61952	115392
61984	115360
61984	115392
61952	115360
62016	115360
62048	115360
62048	115328
62016	115328
61984	115328
61952	115328
