TRAPX	TRAPY
62624	117728
62624	117696
62624	117632
62624	117664
62624	117600
62624	117536
62624	117568
62624	117504
62624	117472
62624	117440
62624	117376
62624	117408
62624	117312
62624	117344
62624	117280
62624	117248
62624	117216
62624	117184
62624	117152
62624	117120
62624	117088
62624	117056
62592	117728
62592	117696
62592	117664
62592	117632
62592	117568
62592	117600
62592	117568
62592	117536
62592	117504
62592	117440
62592	117472
62592	117408
62592	117344
62592	117376
62592	117312
62592	117280
62592	117248
62592	117216
62592	117184
62592	117152
62592	117120
62592	117088
62592	117056
62624	117856
62624	117856
62624	117824
62624	117792
62624	117760
62624	117760
62592	117888
62592	117856
62592	117856
62592	117824
62592	117792
62592	117824
62592	117760
