TRAPX	TRAPY
59872	117344
59872	117312
59840	117344
59840	117376
59808	117376
59808	117344
59776	117376
59744	117376
59712	117376
59776	117344
59744	117344
59712	117344
59680	117408
59648	117408
59616	117408
59616	117440
59712	117376
59680	117376
59648	117376
59584	117440
59584	117408
59616	117376
59552	117472
59552	117440
59520	117472
59520	117440
59488	117504
59456	117536
59424	117568
59392	117568
59424	117536
59456	117504
59424	117504
59392	117536
59488	117472
59456	117472
59840	117312
59808	117312
59776	117312
59776	117312
59744	117312
59968	117344
59968	117312
59968	117280
59968	117248
59968	117216
59968	117184
59968	117152
59968	117120
59968	117088
59968	117056
60000	117024
60000	116992
59968	117024
59968	116992
60000	116960
60000	116896
60000	116928
59968	116960
59968	116928
59936	117312
59936	117344
59936	117280
59936	117248
59936	117216
59936	117184
59936	117152
59936	117088
59936	117120
59936	117056
59936	117024
59904	117344
59904	117280
59904	117312
