TRAPX	TRAPY
49888	111552
49888	111584
49888	111520
49888	111488
49888	111424
49888	111456
49888	111392
49888	111360
49888	111328
49888	111264
49888	111296
49888	111232
49888	111200
49888	111168
49888	111136
49920	111072
49920	111104
49920	111136
49952	111072
49952	111104
49856	111584
49856	111520
49856	111552
49856	111488
49856	111456
49856	111424
49856	111392
49856	111328
49856	111360
49856	111296
49856	111264
49856	111232
49856	111200
49856	111168
49920	112000
49888	112000
49888	111968
49920	111968
49920	111904
49920	111936
49888	111936
49888	111904
49856	111936
49888	111872
49856	111904
49856	111872
49888	111840
49888	111808
49888	111776
49888	111712
49888	111744
49888	111680
49888	111648
49888	111616
49856	111808
49856	111840
49856	111776
49856	111744
49856	111712
49856	111680
49856	111648
49856	111616
