TRAPX	TRAPY
49088	101952
49120	102368
49120	102336
49120	102304
49120	102272
49120	102240
49120	102208
49120	102176
49120	102144
49120	102080
49120	102048
49120	102016
49120	101984
49120	101952
49088	102240
49088	102208
49088	102176
49088	102144
49088	102112
49088	102080
49088	102048
49088	102016
49088	101984
49120	102112
49120	102976
49120	102944
49120	102912
49120	102880
49120	102848
49120	102816
49120	102784
49120	102752
49120	102720
49120	102688
49120	102656
49120	102624
49120	102592
49120	102560
49120	102528
49120	102496
49120	102464
49120	102432
49120	102400
49152	102368
49152	102336
49152	102336
49152	102304
49152	102272
49152	102976
49152	103008
49152	102944
49152	102912
49152	102880
49152	102848
49152	102944
49152	102816
49152	102752
49152	102784
49152	102720
49152	102688
49152	102656
49152	102624
49152	102592
49152	102560
49152	102528
49152	102496
49152	102464
49152	102432
49152	102400
