TRAPX	TRAPY
65056	90816
65056	90848
65088	90816
65088	90848
65088	90880
65120	90848
65120	90880
65120	90912
65152	90880
65152	90912
65152	90944
65184	90912
65184	90944
65184	90976
65216	90944
65216	90976
65216	91008
65248	90976
65248	91008
65248	91040
65280	91008
65280	91040
65280	91072
65312	91040
65312	91072
65312	91104
65344	91072
65344	91104
65344	91136
65376	91104
65376	91136
65376	91168
65408	91136
65440	91232
65440	91264
65472	91232
65472	91264
65472	91296
65504	91264
65504	91296
65504	91328
65536	91296
65536	91328
65536	91360
65568	91328
65568	91360
65568	91392
65600	91360
65600	91392
65600	91424
65600	91648
65600	91680
65632	91392
65632	91424
65632	91456
65632	91648
65632	91680
65632	91712
65664	91424
65664	91456
65664	91488
65664	91680
65664	91712
65664	91744
65696	91456
65696	91712
65696	91744
65696	91776
65728	91744
65728	91776
65728	91808
65760	91776
65760	91808
65760	91840
65792	91808
65792	91840
65792	91872
65824	91840
65824	91872
65824	91904
65824	91936
65824	91968
65856	91872
65856	91904
65856	91936
65856	91968
