TRAPX	TRAPY
59776	102208
59808	102176
59808	102208
59808	102240
59840	102208
59840	102240
59840	102272
59872	102240
59872	102272
59872	102304
59872	102336
59904	102272
59904	102304
59904	102336
59904	102368
59904	102400
59936	102336
59936	102368
59936	102400
59936	102432
59968	102400
60032	102560
60032	102592
60064	102560
60064	102592
60064	102624
60096	102592
60096	102624
60096	102656
60128	102624
60128	102656
60128	102688
60128	102720
60160	102656
60160	102688
60160	102720
60160	102752
60192	102720
60192	102752
60192	102784
60224	102752
60224	102784
60224	102816
60256	102784
60256	102816
60256	102848
60288	102816
60288	102848
60288	102880
60320	102848
60320	102880
60320	102912
60352	102880
60352	102912
60352	102944
60384	102912
60384	102944
60448	103008
60448	103040
60448	103072
60448	103104
60448	103136
60448	103168
60448	103200
60448	103232
60480	103008
60480	103040
60480	103072
60480	103104
60480	103136
60480	103168
60480	103200
60480	103232
