TRAPX	TRAPY
55552	92320
55552	92352
55584	92256
55584	92288
55584	92320
55584	92352
55616	92320
55616	92352
55616	92384
55648	92352
55648	92384
55648	92416
55680	92384
55680	92416
55680	92448
55712	92416
55712	92448
55712	92480
55744	92448
55744	92480
55744	92512
55776	92480
55776	92512
55776	92544
55808	92512
55808	92544
55808	92576
55840	92544
55840	92576
55840	92608
55872	92576
55872	92608
55872	92640
55904	92608
55904	92640
55904	92672
55936	92640
55936	92672
55936	92704
55968	92672
55968	92704
55968	92736
56000	92704
56000	92736
56000	92768
56032	92736
56032	92768
56032	92800
56064	92768
56064	92800
