TRAPX	TRAPY
57408	104064
57408	104096
57440	104064
57440	104096
57440	104128
57472	104096
57472	104128
57472	104160
57504	104128
57504	104160
57504	104192
57536	104160
57536	104192
57536	104224
57568	104192
57568	104224
57568	104256
57600	104224
57600	104256
57600	104288
57632	104256
57632	104288
57632	104320
57664	104288
57664	104320
57664	104352
57664	104384
57696	104320
57696	104352
57696	104384
57696	104416
57696	104448
57728	104384
57728	104416
57728	104448
57728	104480
57760	104448
57760	104480
57760	104512
57792	104480
57792	104512
57792	104544
57824	104512
57824	104544
57824	104576
57856	104544
57856	104576
57856	104608
57888	104576
57888	104608
57888	104640
57920	104608
57920	104640
57920	104672
57920	104704
57920	104736
57920	104768
57920	104800
57920	104832
57920	104864
57920	104896
57920	104928
57920	104960
57952	104640
57952	104672
57952	104704
57952	104736
57952	104768
57952	104800
57952	104832
57952	104864
57952	104896
57952	104928
57952	104960
