TRAPX	TRAPY
68192	97056
68192	97088
68192	97120
68192	97152
68192	97184
68192	97216
68192	97248
68224	97056
68224	97088
68224	97120
68224	97152
68224	97184
68224	97216
68224	97248
68224	97280
68224	97312
68224	97344
68224	97376
68224	97408
68224	97440
68224	97472
68224	97504
68224	97536
68224	97568
68224	97600
68224	97632
68224	97664
68224	97696
68224	97728
68224	97760
68224	97792
68224	97824
68224	97856
68224	97888
68224	97920
68224	97952
68224	97984
68224	98016
68224	98048
68224	98080
68224	98112
68224	98144
68224	98176
68224	98208
68256	97248
68256	97280
68256	97312
68256	97344
68256	97376
68256	97408
68256	97440
68256	97472
68256	97504
68256	97536
68256	97568
68256	97600
68256	97632
68256	97664
68256	97696
68256	97728
68256	97760
68256	97792
68256	97824
68256	97856
68256	97888
68256	97920
68256	97952
68256	97984
68256	98016
68256	98048
68256	98080
68256	98112
68256	98144
68256	98176
68256	98208
68256	98240
68256	98272
68288	98240
68288	98272
