TRAPX	TRAPY
52192	99104
52192	99136
52224	99104
52224	99136
52256	99072
52256	99104
52256	99136
52288	99072
52288	99104
52320	98976
52320	99008
52320	99040
52320	99072
52320	99104
52352	98944
52352	98976
52352	99008
52384	98912
52384	98944
52384	98976
52416	98912
52416	98944
52448	98912
52448	98944
52480	98912
52480	98944
52512	98880
52512	98912
52512	98944
52544	98880
52544	98912
52576	98880
52576	98912
52608	98880
52608	98912
52640	98880
52640	98912
52672	98880
52672	98912
52704	98880
52704	98912
52704	98944
52736	98912
52736	98944
52736	98976
52736	99008
52768	98944
52768	98976
52768	99008
52768	99040
52800	99008
52800	99040
52800	99072
52832	99040
52832	99072
52832	99104
52864	99072
52864	99104
52864	99136
52864	99168
52896	99104
52896	99136
52896	99168
52928	99136
52928	99168
52928	99200
52960	99168
52960	99200
