TRAPX	TRAPY
61280	101632
61280	101664
61312	101600
61312	101632
61312	101664
61312	101696
61344	101664
61344	101696
61344	101728
61344	101760
61344	101792
61376	101696
61376	101728
61376	101760
61376	101792
61376	101824
61408	101792
61408	101824
61408	101856
61408	101888
61408	101920
61408	101952
61408	101984
61408	102016
61408	102048
61440	101824
61440	101856
61440	101888
61440	101920
61440	101952
61440	101984
61440	102016
61440	102048
61440	102080
61440	102112
61472	102080
61472	102112
61472	102144
61472	102176
61472	102208
61504	102112
61504	102144
61504	102176
61504	102208
