TRAPX	TRAPY
56768	104448
56768	104480
56800	104448
56800	104480
56800	104512
56832	104480
56832	104512
56832	104544
56864	104512
56864	104544
56864	104576
56864	104608
56896	104544
56896	104576
56896	104608
56896	104640
56928	104608
56928	104640
56928	104672
56960	104640
56960	104672
56960	104704
56992	104672
56992	104704
56992	104736
57024	104704
57024	104736
57024	104768
57056	104736
57056	104768
57056	104800
57088	104768
57088	104800
57088	104832
57120	104800
57120	104832
57120	104864
57152	104832
57152	104864
