TRAPX	TRAPY
56064	100672
56064	100704
56096	100672
56096	100704
56096	100736
56128	100704
56128	100736
56128	100768
56160	100736
56160	100768
56160	100800
56192	100768
56192	100800
56192	100832
56224	100800
56224	100832
56224	100864
56256	100832
56256	100864
56256	100896
56288	100864
56288	100896
56288	100928
56320	100896
56320	100928
56320	100960
56352	100928
56352	100960
56352	100992
56384	100960
56384	100992
56384	101024
56416	100992
56416	101024
56416	101056
56448	101024
56448	101056
56448	101088
56480	101056
56480	101088
56480	101120
56512	101088
56512	101120
56512	101152
56544	101120
56544	101152
56544	101184
56576	101152
56576	101184
56576	101216
56608	101184
56608	101216
56608	101248
56640	101216
56640	101248
56640	101280
56672	101248
56672	101280
