TRAPX	TRAPY
66208	98432
66208	98464
66208	98496
66208	98528
66208	98560
66208	98592
66208	98624
66208	98656
66208	98688
66208	98720
66208	98752
66208	98784
66208	98816
66208	98848
66208	98880
66208	98912
66208	98944
66208	98976
66208	99008
66208	99040
66208	99072
66208	99104
66208	99136
66208	99168
66240	98400
66240	98432
66240	98464
66240	98496
66240	98528
66240	98560
66240	98592
66240	98624
66240	98656
66240	98688
66240	98720
66240	98752
66240	98784
66240	98816
66240	98848
66240	98880
66240	98912
66240	98944
66240	98976
66240	99008
66240	99040
66240	99072
66240	99104
66240	99136
66240	99168
66240	99200
