TRAPX	TRAPY
54816	93152
54816	93184
54848	93152
54848	93184
54848	93216
54880	93184
54880	93216
54880	93248
54912	93216
54912	93248
54912	93280
54944	93248
54944	93280
54944	93312
54976	93280
54976	93312
54976	93344
55008	93312
55008	93344
55008	93376
55040	93344
55040	93376
55040	93408
55072	93376
55072	93408
55072	93440
55104	93408
55104	93440
55104	93472
55136	93440
55136	93472
55136	93504
55168	93472
55168	93504
55168	93536
55200	93504
55200	93536
55200	93568
55232	93536
55232	93568
55232	93600
55264	93568
55264	93600
55264	93632
55296	93600
55296	93632
55296	93664
55328	93632
55328	93664
55328	93696
55360	93664
55360	93696
55360	93728
55392	93696
55392	93728
