TRAPX	TRAPY
57984	86176
57984	86208
58016	86176
58016	86208
58048	86176
58048	86208
58080	86176
58080	86208
58080	86240
58080	86272
58080	86304
58112	86240
58112	86272
58112	86304
58112	86336
58144	86304
58144	86336
58144	86368
58176	86336
58176	86368
58176	86400
58208	86368
58208	86400
58208	86432
58240	86400
58240	86432
58240	86464
58272	86432
58272	86464
58304	86432
58304	86464
58304	86496
58304	86528
58336	86496
58336	86528
58336	86560
58368	86528
58368	86560
58368	86592
58368	86624
58368	86656
58368	86688
58368	86720
58368	86752
58368	86784
58368	86816
58400	86592
58400	86624
58400	86656
58400	86688
58400	86720
58400	86752
58400	86784
58400	86816
58400	86848
58432	86816
58432	86848
58432	86880
58432	86912
58464	86880
58464	86912
