TRAPX	TRAPY
66592	97984
66592	98016
66592	98048
66624	97952
66624	97984
66624	98016
66624	98048
66624	98080
66624	98112
66656	98048
66656	98080
66656	98112
66656	98144
66656	98176
66688	98112
66688	98144
66688	98176
66688	98208
66688	98240
66688	98272
66688	98304
66720	98176
66720	98208
66720	98240
66720	98272
66784	98336
66784	98368
66816	98336
66816	98368
66816	98400
66848	98368
66848	98400
66848	98432
66880	98400
66880	98432
66880	98464
66912	98432
66912	98464
66912	98496
66944	98464
66944	98496
66944	98528
66976	98496
66976	98528
66976	98560
67008	98528
67008	98560
67008	98592
67040	98560
67040	98592
67040	98624
67072	98592
67072	98624
67072	98656
67104	98624
67104	98656
67200	98752
67232	98720
67232	98752
67232	98784
67264	98752
67264	98784
67264	98816
67296	98784
67296	98816
67296	98848
67328	98816
67328	98848
67328	98880
67360	98848
67360	98880
67360	98912
67392	98880
67392	98912
67392	98944
67424	98912
67424	98944
67424	98976
67456	98944
67456	98976
67456	99008
67488	98976
67488	99008
