TRAPX	TRAPY
52960	98112
52960	98144
52960	98176
52992	98144
52992	98176
52992	98208
53024	98176
53024	98208
53024	98240
53056	98208
53056	98240
53056	98272
53088	98240
53088	98272
53088	98304
53120	98272
53120	98304
53120	98336
53152	98304
53152	98336
53152	98368
53184	98336
53184	98368
53184	98400
53216	98368
53216	98400
53216	98432
53248	98400
53248	98432
53248	98464
53280	98432
53280	98464
53280	98496
53312	98464
53312	98496
53312	98528
53344	98496
53344	98528
53344	98560
53376	98528
53376	98560
53376	98592
53408	98560
53408	98592
53408	98624
53440	98592
53440	98624
53440	98656
53472	98624
53472	98656
53472	98688
53504	98656
53504	98688
53504	98720
53536	98688
53536	98720
53536	98752
53568	98720
53568	98752
53600	98720
53600	98752
53632	98720
53632	98752
53632	98784
