TRAPX	TRAPY
64576	99296
64608	99264
64608	99296
64608	99328
64608	99360
64640	99296
64640	99328
64640	99360
64640	99392
64640	99424
64672	99360
64672	99392
64672	99424
64672	99456
64672	99488
64704	99424
64704	99456
64704	99488
64704	99520
64704	99552
64704	99584
64736	99488
64736	99520
64736	99552
64736	99584
64736	99616
64736	99648
64736	99680
64768	99584
64768	99616
64768	99648
64768	99680
64768	99712
64768	99744
64768	99776
64800	99680
64800	99712
64800	99744
64800	99776
64800	99808
64800	99840
64800	99872
64832	99776
64832	99808
64832	99840
64832	99872
64832	99904
64832	99936
64864	100000
64864	99872
64864	99904
64864	99936
64864	99968
64896	100000
64896	100032
64896	99936
64896	99968
64928	100000
64928	100032
64928	100064
64960	100032
64960	100064
64960	100096
64960	100128
64960	100160
64960	100192
64992	100064
64992	100096
64992	100128
64992	100160
64992	100192
64992	100224
65024	100192
65024	100224
65024	100256
65024	100288
65024	100320
65056	100224
65056	100256
65056	100288
65056	100320
65056	100352
65056	100384
65056	100416
65056	100448
65088	100320
65088	100352
65088	100384
65088	100416
65088	100448
