TRAPX	TRAPY
50336	102880
50336	102912
50336	102944
50336	102976
50336	103008
50336	103040
50336	103072
50336	103104
50336	103136
50336	103168
50368	102656
50368	102688
50368	102720
50368	102752
50368	102784
50368	102816
50368	102848
50368	102880
50368	102912
50368	102944
50368	102976
50368	103008
50368	103040
50368	103072
50368	103104
50368	103136
50368	103168
50368	103200
50400	102656
50400	102688
50400	102720
50400	102752
50400	102784
50400	102816
50400	102848
50400	102880
50400	103168
50400	103200
50432	103168
50432	103200
50464	103168
50464	103200
50496	103168
50496	103200
50528	103168
50528	103200
50560	103168
50560	103200
50592	103168
50592	103200
50624	103168
50624	103200
50656	103168
50656	103200
50688	103168
50688	103200
50720	103168
50720	103200
50752	103168
50752	103200
50784	103168
50784	103200
50784	103232
50816	103200
50816	103232
50816	103264
50848	103232
50848	103264
50848	103296
50880	103264
50880	103296
50880	103328
50912	103296
50912	103328
50944	103296
50944	103328
50944	103360
50976	103328
50976	103360
51008	103328
51008	103360
