TRAPX	TRAPY
55936	91488
55936	91520
55968	91456
55968	91488
55968	91520
55968	91552
56000	91520
56000	91552
56000	91584
56032	91552
56032	91584
56032	91616
56064	91584
56064	91616
56064	91648
56096	91616
56096	91648
56096	91680
56128	91648
56128	91680
56128	91712
56160	91680
56160	91712
56160	91744
56192	91712
56192	91744
56192	91776
56224	91744
56224	91776
56224	91808
56256	91776
56256	91808
56256	91840
56288	91808
56288	91840
56288	91872
56320	91840
56320	91872
56320	91904
56352	91872
56352	91904
56352	91936
56384	91904
56384	91936
56384	91968
56416	91936
56416	91968
56416	92000
56448	91968
56448	92000
56448	92032
56480	92000
56480	92032
56480	92064
56512	92032
