TRAPX	TRAPY
60640	102080
60640	102112
60640	102144
60672	102080
60672	102112
60672	102144
60672	102176
60704	102144
60704	102176
60704	102208
60736	102176
60736	102208
60736	102240
60736	102272
60736	102304
60768	102208
60768	102240
60768	102272
60768	102304
60768	102336
60768	102368
60800	102304
60800	102336
60800	102368
60800	102400
60800	102432
60832	102368
60832	102400
60832	102432
60832	102464
60832	102496
60832	102528
60864	102432
60864	102464
60864	102496
60864	102528
60864	102560
60864	102592
60864	102624
60896	102528
60896	102560
60896	102592
60896	102624
60896	102656
60896	102688
60928	102624
60928	102656
60928	102688
60928	102720
60928	102752
60928	102784
60960	102688
60960	102720
60960	102752
60960	102784
60960	102816
60992	102784
60992	102816
60992	102848
61024	102816
61024	102848
61024	102880
61056	102848
61056	102880
61056	102912
61088	102880
61088	102912
