TRAPX	TRAPY
54208	102368
54208	102400
54240	102368
54240	102400
54272	102368
54272	102400
54304	102368
54304	102400
54304	102432
54336	102400
54336	102432
54336	102464
54368	102432
54368	102464
54368	102496
54400	102464
54400	102496
54400	102528
54432	102496
54432	102528
54432	102560
54464	102528
54464	102560
54464	102592
54496	102560
54496	102592
54496	102624
54528	102592
54528	102624
54528	102656
54560	102624
54560	102656
54560	102688
54592	102656
54592	102688
54592	102720
54624	102688
54624	102720
54624	102752
54656	102720
54656	102752
54656	102784
54688	102752
54688	102784
54688	102816
54720	102784
54720	102816
