XPOS	YPOS
50944	121824
51488	121312
51872	121728
52288	121504
52672	121792
51232	122144
51488	122400
51776	122720
52256	122112
52416	122560
52768	122144
52576	123392
52512	123872
53216	123552
52832	123744
53504	123008
53728	123328
53472	123840
54080	123840
51520	124864
51872	124544
52224	124160
53056	124064
52832	124672
53088	124864
53472	124512
53856	124192
53920	124576
54176	124736
53760	124832
54272	124160
54464	124416
54944	124800
51264	125152
51808	125088
52064	125344
52448	124992
52320	125600
52512	125760
52768	125248
53536	125440
53952	125056
54656	125088
54272	125472
54528	125856
54784	125536
53184	126080
52768	126176
52960	126528
53536	126560
53920	126080
52352	127168
52672	127488
52928	127168
