TRAPX	TRAPY
64896	98272
64864	98240
64864	98208
64864	98176
64864	98144
64864	98112
64864	98080
64864	98048
64864	98272
64832	98240
64832	98208
64832	98144
64832	98176
64832	98112
64832	98080
64832	98048
64992	98944
64992	98912
64992	98880
64992	98848
64960	98816
64960	98784
64960	98752
64960	98720
64960	98688
64960	98656
64960	98624
64960	98592
64928	98560
64928	98528
64928	98496
64896	98464
64896	98400
64896	98400
64896	98368
64896	98304
64896	98336
64960	99008
64960	99040
64960	99072
64960	99136
64960	99136
64960	99136
64960	99104
64960	99200
64960	99168
64960	99264
64960	99264
64960	99232
64960	98976
64960	98944
64960	98912
64960	98880
64960	98848
64928	98816
64928	98784
64928	98752
64928	98720
64928	98688
64928	98656
64928	98624
64928	98592
64896	98560
64896	98528
64896	98496
64864	98464
64864	98432
64864	98400
64864	98368
64864	98336
64864	98304
