TRAPX	TRAPY
65056	103616
65056	103648
65088	104352
65088	104320
65088	104288
65088	104256
65088	104224
65088	104192
65088	104128
65088	104160
65088	104096
65088	104064
65088	104032
65088	103968
65088	104000
65088	103936
65088	103904
65088	103872
65088	103840
65088	103808
65088	103776
65056	104416
65056	104384
65024	104416
65024	104384
65056	104352
65056	104288
65056	104320
65056	104256
65056	104224
65056	104192
65056	104160
65056	104128
65056	104096
65056	104064
65056	104032
65056	104000
65056	103968
65056	103936
65056	103904
65056	103872
65056	103840
65056	103808
65056	103776
65056	103712
65056	103744
65056	103680
65024	103584
65024	103616
65024	103680
65024	103648
65024	103712
65024	103744
65024	103776
65056	104768
65056	104736
65056	104736
65056	104704
65056	104672
65056	104640
65056	104640
65056	104608
65056	104576
65056	104544
65056	104512
65056	104480
65056	104448
65024	104768
65024	104736
65024	104704
65024	104640
65024	104608
65024	104576
65024	104512
65024	104544
65024	104448
65024	104480
65024	104672
65024	104640
