TRAPX	TRAPY
52704	117536
52672	117536
52640	117536
52640	117504
52672	117504
52704	117504
52832	117504
52832	117536
52864	117536
52896	117504
52864	117504
52896	117536
52928	117536
52928	117504
52960	117504
52960	117536
52800	117504
52768	117504
52736	117536
52736	117504
52768	117472
52800	117472
52832	117472
52864	117472
52896	117472
52928	117472
52960	117472
52992	117504
52992	117472
52992	117536
53024	117504
53024	117536
53056	117536
53088	117536
53120	117536
53152	117536
53216	117536
53184	117536
53216	117504
53184	117504
53216	117472
53184	117472
53152	117504
53120	117504
53088	117504
53056	117504
53024	117472
53056	117472
53088	117472
53120	117472
53152	117472
53280	117536
53248	117536
53312	117504
53280	117504
53312	117472
53280	117472
53248	117472
53248	117504
