TRAPX	TRAPY
64768	116256
64768	116288
64768	116320
64768	116352
64768	116384
64768	116416
64768	116448
64768	116480
64768	116512
64768	116544
64768	116608
64768	116576
64768	116640
64768	116672
64736	116704
64736	116672
64736	116640
64736	116608
64736	116576
64736	116544
64736	116512
64736	116480
64736	116448
64736	116416
64736	116384
64736	116352
64736	116320
64736	116288
64736	116256
64736	116224
64736	116192
64704	116704
64736	116736
64736	116768
64736	116800
64736	116832
64704	116896
64704	116864
64704	116832
64704	116800
64704	116768
64704	116736
64672	116896
64672	116864
64672	116928
64640	116960
64640	116928
64640	116896
64640	116864
64608	116992
64608	116960
64608	116928
64608	116896
64672	116832
