XPOS	YPOS
37024	80480
37280	80864
37696	80672
37984	80416
38208	80512
38528	80320
38784	80544
36448	81312
36960	81280
37344	81664
37632	81184
38144	81120
38336	81696
37952	81760
38688	81216
38592	81824
38912	81888
36288	82272
36736	82016
36672	82624
36352	82816
37152	82112
37184	82560
37568	82048
37632	82464
38176	82240
37920	82272
38208	82752
37888	82912
38592	82304
38592	82816
38880	82912
38944	82368
39392	82848
36096	83072
36224	83552
36640	83392
36736	83840
36896	83136
37280	83360
37248	83936
37568	83136
37600	83808
38336	83424
37952	83488
38720	83328
38624	83872
39168	83424
39104	83840
39872	83296
39456	83392
39808	83456
39744	83584
39520	83840
40192	83712
40128	83904
36352	83968
37184	84128
37184	84928
37792	84192
37664	84544
37568	84704
38304	84032
38080	84192
38272	84736
38656	84704
38912	84032
39264	84224
39040	84544
39296	84960
39616	84224
39648	84736
40064	84032
40128	84352
39936	84544
36640	85312
36640	85792
36928	85024
37248	85344
36992	85376
36928	85632
37856	85408
37792	85728
37440	85824
37952	84992
38304	85600
38144	85696
38592	85184
38784	85760
39104	85248
39200	85728
39776	85248
39552	85632
39776	85728
40032	85088
40096	85536
40672	85824
41088	85632
40992	85696
41024	85920
41280	85952
36160	86048
36448	86464
37088	86240
37152	86400
37184	86752
36896	86912
37472	86016
37696	86432
37664	87008
38304	86592
37920	86688
38080	86944
38432	86080
38848	86208
38880	86752
39360	86304
39776	86304
39520	86848
40256	86080
40128	86368
40000	86880
40608	86400
40832	87008
41216	86144
41024	86496
36192	87264
36320	87712
36032	87744
36544	87200
36672	87776
37280	87296
36960	87488
37120	87904
37536	87648
37728	87936
37504	88000
38080	87584
38720	87136
38432	87296
38400	87968
39232	87104
39072	87424
39552	87616
40352	87584
40064	87648
40576	87040
40640	87584
41024	87584
36416	88128
36800	88160
36608	88672
36480	88832
37344	88192
36896	88480
37280	88704
37696	88480
38240	88128
38112	88512
38560	88128
38816	88128
38592	88544
38560	88960
39232	88128
39200	89024
39744	88224
39744	89024
40320	88160
40096	88896
40576	88320
40512	89024
41024	89024
36448	89216
36832	89568
36480	89952
36928	89120
37312	89216
37312	89632
37568	89152
37696	89568
38368	89120
38080	89344
37984	89792
38496	89888
38912	89440
39328	89632
38944	90016
39808	89632
40256	89600
40768	89632
41312	90016
41568	89280
36768	90464
36384	90496
36832	90784
37056	90176
37248	90560
37120	90848
37408	90240
37728	90432
37536	90944
38336	91072
38560	90528
38784	91040
39072	90592
39456	90176
39808	90304
39488	90656
40288	90240
40096	90688
40832	90240
40608	90720
41216	90592
41632	90528
41696	91040
36512	91136
36384	91488
36704	91520
36352	91968
36960	91232
38144	91616
38624	91488
39296	91232
39040	91552
39904	91136
39616	91616
40128	91744
40480	91200
40896	91328
40608	91840
41152	91968
41472	91456
41664	92096
42240	91584
42432	91808
42560	91680
42688	91712
42912	92000
39264	92160
39360	92736
39776	92160
39872	92832
40288	92384
40896	92448
40480	92928
40832	93088
41472	92672
41888	92896
42016	92160
42272	92576
42880	92224
42880	92448
42528	92768
42848	92992
43232	92800
39520	93216
39936	93184
40320	93568
39968	93600
39968	94176
40704	93696
41248	93376
41120	93920
41952	93440
41600	93728
42400	93312
42432	93888
42080	94080
42848	93600
40800	94336
40864	94976
41216	94688
41696	94208
41664	94656
42368	94624
42080	94656
42976	94208
42752	94848
43392	94848
43072	95104
41312	95360
40992	95456
41120	96224
41824	95328
41504	95840
41728	96224
42336	95392
42048	95968
42848	95552
42592	95968
43456	95520
43008	96064
43456	96160
43904	95840
41472	96768
42080	96480
42144	97120
42528	96544
42944	96608
42624	97152
43360	96416
43232	96896
43904	96672
43584	96928
43936	97120
44384	96288
44288	96320
44192	96352
44512	96640
44416	96800
44320	96960
42432	97568
42304	98176
42976	97408
42752	98016
43392	97408
43200	97888
43712	97504
43552	97792
43936	97824
44128	97536
41664	99104
42368	98816
42016	98880
42624	98528
42976	99104
42560	99168
43136	98560
43392	99104
43552	98400
44384	98336
44032	98656
41344	99456
41120	99712
41184	99968
41216	100160
41472	99680
41920	99744
41600	99840
42240	99680
42208	100320
42592	99840
42976	100000
43296	99648
43744	99552
43616	100224
44448	100000
41120	100512
41088	101184
41760	100352
41600	101056
42304	100864
42048	101312
42688	100480
42720	100960
43392	100352
43104	100576
43136	100960
43488	101056
43776	100896
44128	100480
44448	100608
44096	101152
44384	101184
44800	100928
45088	100768
45312	101120
45568	101184
45920	101184
45760	101216
41440	101824
41760	101984
42336	101792
42560	101408
42752	101856
42496	102304
42944	102304
43008	101472
43072	101824
43392	101824
43648	101472
44000	101728
43744	102016
43616	102304
44416	101824
44160	102176
44672	101536
44992	101600
44736	102144
45024	102208
45280	101728
45536	102112
46048	101632
45728	101760
46016	101856
45952	102240
46112	101408
41376	102400
42272	102464
43328	102400
43872	102464
44512	102432
45376	102432
45696	102432
