XPOS	YPOS
36736	92960
37344	92480
37056	92800
37728	92672
37472	92896
37920	93120
36768	93312
36832	93568
37152	93184
37184	93632
37728	93312
37472	93536
37760	93728
37568	93952
38272	93248
38304	93632
38016	93760
37888	93984
38272	94176
38592	93728
38784	94112
37984	94304
38176	94464
38368	94784
38080	94912
38560	94272
38656	94752
38464	95200
38912	94720
39328	95040
39008	95200
39680	95200
38144	95232
38720	95232
39328	95296
39040	95616
39392	95904
39552	95456
39872	95808
39712	96000
39968	95296
40192	95744
38720	96576
38944	96992
39808	96416
40192	96288
40000	96736
40288	96832
40512	97216
40288	97280
40064	97504
40000	97856
40288	98112
40704	97728
40480	97856
40864	98272
40960	97920
41216	98144
39232	98688
39424	98912
40320	98560
40384	99072
40576	98336
40864	98720
40640	98912
