TRAPX	TRAPY
52672	114656
52480	115040
52416	115168
52384	115296
52352	115392
52448	115424
52448	115296
52512	115200
52448	114912
52544	114976
52576	115104
52544	115296
52384	115520
52480	115552
52512	115456
52576	115392
52608	115296
52608	115200
52608	115008
52608	114880
52512	114848
52672	114912
52448	114752
52576	114752
52672	114752
52672	115104
52704	115008
52416	115040
52512	115104
52448	115648
52320	115520
52512	115648
52672	115264
52640	115392
52576	115488
52576	115584
52640	115552
52672	115456
52704	115360
52704	115552
52576	115680
52672	115648
52512	114720
52736	114752
52736	114912
52800	114816
52736	115136
52768	115008
52736	115232
52736	115456
