TRAPX	TRAPY
61920	116704
61888	116576
61856	116704
61888	116448
61888	116320
61888	116192
61824	116160
61824	116352
61824	116480
61824	116608
61920	117408
61920	117280
61920	117056
61920	117184
61856	117216
61856	117344
61856	117120
61920	116928
61856	117024
61856	116896
61888	116800
62048	116672
62144	116640
62144	116512
62080	116576
62080	116416
62016	116576
62016	116416
61984	116672
61952	116576
61952	116448
61952	116320
62048	116352
62016	116224
61952	116224
61984	116128
62048	117312
61984	117344
61984	117216
61984	117120
61984	116992
62048	116960
62112	116928
62208	116896
62144	116832
62080	116832
61984	116864
62016	116768
62112	116736
61952	116800
