TRAPX	TRAPY
55264	111232
55200	111296
55264	111296
55136	111360
55232	111392
55200	111488
55136	111456
55072	111488
55136	111552
55232	111552
55040	111584
55264	111648
55200	111680
55136	111680
55072	111648
55040	111712
55136	111776
55328	111200
55584	111232
55520	111232
55456	111232
55392	111264
55328	111264
55296	111392
55360	111360
55424	111360
55488	111328
55552	111328
55616	111328
55648	111392
55616	111456
55552	111456
55488	111424
55424	111456
55360	111456
55296	111488
55296	111584
55360	111552
55424	111552
55488	111552
55552	111552
55616	111552
55680	111488
55680	111584
55648	111648
55584	111648
55520	111680
55456	111680
55392	111712
55328	111680
