TRAPX	TRAPY
51680	112064
51616	112128
51520	112160
51584	112256
51680	112256
51456	112224
51488	112320
51584	112384
51680	112352
51456	112416
51520	112512
51648	112480
51680	112608
51424	112320
51584	112512
51520	112416
51616	112000
51616	112608
51456	112512
51552	112576
51776	112096
51808	112192
51712	112192
51776	112320
51840	112288
51744	112416
51840	112416
51904	112320
51744	112512
51840	112512
51936	112448
51808	112576
51840	112032
51744	112608
51936	112256
51744	112032
51968	112352
51968	112544
51904	112544
52032	112640
51968	112640
51904	112640
51840	112640
51776	112672
52064	112736
52000	112736
51936	112736
51872	112736
51808	112736
51712	112704
