TRAPX	TRAPY
58688	121440
58784	121472
58848	121664
58720	121664
58624	121568
58560	121632
58624	121760
58752	121824
58496	121536
58592	121504
58688	121344
58816	121760
58560	121760
58784	121600
58688	121760
58848	121920
58528	121856
58624	121888
58720	121984
58560	122016
58656	122112
58528	122144
58816	122080
58592	122208
58720	122176
58816	122208
58528	122240
58432	122240
58688	121856
58656	122016
58592	122112
58496	121984
58752	122080
58784	121952
58880	121504
58976	121568
59072	121600
59008	121728
58880	121792
58912	121664
58944	121760
59072	121824
58944	121888
59040	121888
58976	121984
58912	122080
58976	122112
59040	122048
58912	122208
58912	121984
