TRAPX	TRAPY
55712	106240
55648	106336
55712	106432
55776	106336
55744	106144
55616	106240
55520	106368
55520	106240
55456	106272
55584	106144
55680	106112
55776	106048
55616	106016
55488	106112
55712	105952
55648	106432
55584	106368
55776	106464
55712	106336
55584	106304
55648	106176
55776	105920
55552	106080
55456	106176
55392	106080
55456	106016
55520	105984
55616	106496
55712	106528
55872	106336
55840	106240
55936	106240
55872	106112
56000	106144
55872	106016
55968	106048
55936	105952
55840	105952
55840	106432
55904	106432
56000	106432
55968	106368
56000	106240
55936	106144
55808	106208
55872	106176
55808	106112
55808	106528
55872	106528
55936	106496
