XPOS	YPOS
49408	133024
49440	133056
49440	133024
49472	133024
49472	133056
49504	133024
49504	133056
49504	133088
49536	133056
49536	133088
49568	133088
49536	133088
49408	133056
49408	132992
49440	132992
49472	132992
49472	132960
49440	132960
49408	132960
49376	132992
49376	133024
49376	133056
49568	133120
49536	133120
49600	133120
49568	133152
49600	133152
49632	133120
49632	133152
49632	133184
49632	133216
49664	133088
49664	133216
49664	133248
49664	133280
49664	133184
49664	133120
49664	133152
49696	133248
49696	133216
