XPOS	YPOS
39136	96896
39168	96896
39200	96896
39104	96928
39136	96928
39168	96928
39200	96928
39072	96960
39104	96960
39136	96960
39168	96960
39040	96992
39072	96992
39104	96992
39136	96992
39008	97024
39040	97024
39072	97024
39104	97024
39008	97056
39040	97056
39008	97088
39904	96320
39872	96352
39904	96352
39872	96384
39904	96384
39904	96416
39584	96448
39552	96480
39584	96480
39616	96480
39520	96512
39552	96512
39584	96512
39616	96512
39488	96544
39520	96544
39552	96544
39584	96544
39456	96576
39488	96576
39520	96576
39552	96576
39424	96608
39456	96608
39488	96608
39520	96608
39424	96640
39456	96640
39488	96640
39424	96672
39456	96672
39424	96704
39456	96704
39936	96352
39936	96384
39968	96384
39936	96416
39968	96416
40000	96416
39936	96448
39968	96448
40000	96448
40032	96448
39968	96480
40000	96480
40032	96480
40064	96480
40000	96512
40032	96512
40064	96512
40032	96544
40064	96544
41728	99360
41760	99360
41792	99360
41696	99392
41728	99392
41760	99392
41792	99392
41664	99424
41696	99424
41728	99424
41760	99424
41632	99456
41664	99456
41696	99456
41728	99456
41600	99488
41632	99488
41664	99488
41696	99488
41568	99520
41600	99520
41632	99520
41664	99520
41600	99552
41632	99552
41600	99584
41248	100992
41216	101024
41248	101024
41184	101056
41216	101056
41248	101056
41280	101056
41152	101088
41184	101088
41216	101088
41248	101088
41280	101088
41120	101120
41152	101120
41184	101120
41216	101120
41088	101152
41120	101152
41152	101152
41184	101152
41056	101184
41088	101184
41120	101184
41152	101184
41056	101216
41088	101216
41120	101216
41632	100576
41600	100608
41632	100608
41664	100608
41568	100640
41600	100640
41632	100640
41664	100640
41536	100672
41568	100672
41600	100672
41632	100672
41504	100704
41536	100704
41568	100704
41600	100704
41472	100736
41504	100736
41536	100736
41568	100736
41472	100768
41504	100768
41536	100768
41504	100800
