TRAPX	TRAPY
61248	116544
61248	116576
61248	116608
61248	116640
61248	116672
61248	116704
61248	116512
61280	116512
61280	116544
61280	116576
61280	116608
61280	116640
61280	116672
61280	116704
61280	116480
61248	116480
61248	116736
61248	116768
61248	116800
61248	116832
61248	116864
61248	116928
61248	116896
61248	116960
61248	116992
61248	117024
61280	116736
61280	116768
61280	116800
61280	116832
61280	116864
61280	116896
61280	116928
61280	116960
61280	116992
61280	117024
61280	117056
61248	117056
