TRAPX	TRAPY
60416	114208
60416	114176
60416	114240
60416	114272
60416	114304
60416	114336
60416	114368
60416	114400
60416	114432
60416	114464
60416	114496
60416	114528
60416	114560
60416	114592
60416	114624
60416	114656
60448	114656
60448	114624
60448	114592
60448	114560
60448	114528
60448	114496
60448	114464
60448	114432
60448	114400
60416	114368
60448	114368
60448	114336
60448	114304
60448	114272
60448	114240
60448	114208
60448	114176
60448	114144
60416	114144
60416	114688
60416	114720
60448	114720
60448	114752
60448	114688
60416	114720
60416	114752
60416	114784
60448	114784
