TrapName	enter1
NextTrapName	personroom1
IsTrans	1
NpcParam	-1
TrapCount	13
TransCount	6
31648	123584
31680	123616
31712	123648
31744	123680
31776	123712
31808	123744
31840	123776
31872	123808
31904	123840
31936	123872
31968	123904
32000	123936
32032	123968
33888	120384
33920	120416
33952	120448
33984	120480
34016	120512
34048	120544
TrapName	personroom1
NextTrapName	null
IsTrans	1
NpcParam	-1
TrapCount	6
TransCount	0
33888	120384
33920	120416
33952	120448
33984	120480
34016	120512
34048	120544
TrapName	personroom2
NextTrapName	earthchannel1
IsTrans	1
NpcParam	1
TrapCount	20
TransCount	5
35232	119360
35200	119328
35232	119328
35264	119296
35232	119296
35264	119328
35296	119360
35264	119360
35264	119392
35296	119392
35296	119424
35296	119456
35264	119424
35232	119392
35328	119392
35328	119424
35360	119424
35360	119456
35328	119456
35328	119488
36288	118304
36320	118336
36256	118272
36352	118368
36384	118400
TrapName	earthchannel1
NextTrapName	personroom2
IsTrans	1
NpcParam	-1
TrapCount	25
TransCount	5
36096	118336
36128	118368
36160	118400
36192	118432
36224	118464
36256	118496
36288	118528
36320	118560
36096	118368
36064	118368
36096	118400
36128	118400
36128	118432
36160	118432
36160	118464
36192	118464
36192	118496
36224	118496
36224	118528
36256	118528
36256	118560
36288	118560
36288	118624
36320	118624
36352	118592
35136	119520
35168	119552
35200	119584
35232	119616
35264	119648
TrapName	earthchannel2
NextTrapName	earthroom1
IsTrans	1
NpcParam	-1
TrapCount	29
TransCount	5
37248	117120
37216	117152
37248	117152
37280	117152
37248	117184
37280	117184
37280	117216
37312	117184
37312	117216
37312	117248
37344	117216
37344	117248
37344	117280
37376	117248
37376	117280
37376	117312
37408	117280
37408	117312
37408	117344
37440	117312
37440	117344
37472	117376
37472	117344
37440	117376
37504	117376
37504	117408
37472	117440
37504	117440
37440	117408
38976	115552
39008	115584
39040	115616
39072	115648
39104	115680
TrapName	earthroom1
NextTrapName	earthchannel2
IsTrans	1
NpcParam	-1
TrapCount	21
TransCount	5
38816	115616
38848	115648
38880	115680
38848	115616
38880	115648
38880	115616
38848	115584
38912	115680
38944	115680
38912	115648
38912	115712
38944	115744
38976	115776
39008	115808
38944	115712
38976	115744
39008	115776
39040	115808
39040	115776
39008	115744
38976	115712
37184	117280
37216	117312
37248	117344
37280	117376
37312	117408
TrapName	earthroom2
NextTrapName	skyroom1
IsTrans	1
NpcParam	0
TrapCount	52
TransCount	5
40032	114176
40064	114176
40064	114208
40096	114208
40096	114240
40128	114240
40128	114272
40160	114272
40160	114304
40192	114304
40192	114336
40224	114336
40224	114368
40256	114368
40256	114400
40288	114400
40288	114432
40320	114432
40320	114464
40352	114464
40352	114496
40384	114496
40384	114528
40416	114528
40416	114560
40064	114144
40096	114176
40128	114208
40160	114240
40192	114272
40224	114304
40256	114336
40288	114368
40320	114400
40352	114432
40384	114464
40416	114496
40448	114560
40448	114592
40480	114592
40480	114624
40512	114624
40512	114656
40544	114656
40448	114528
40480	114560
40512	114592
40544	114624
40576	114656
40544	114688
40576	114688
40576	114720
40352	114080
40384	114112
40416	114144
40448	114176
40480	114208
TrapName	skyroom1
NextTrapName	earthroom2
IsTrans	1
NpcParam	-1
TrapCount	47
TransCount	5
40128	114016
40128	114048
40160	114048
40160	114080
40192	114080
40192	114112
40224	114112
40224	114144
40256	114144
40256	114176
40288	114176
40288	114208
40320	114208
40320	114240
40352	114240
40352	114272
40384	114272
40384	114304
40416	114304
40416	114336
40128	114080
40160	114112
40192	114144
40224	114176
40256	114208
40288	114240
40320	114272
40352	114304
40384	114336
40416	114368
40448	114336
40448	114368
40480	114368
40480	114400
40512	114432
40512	114400
40544	114432
40544	114464
40576	114464
40576	114496
40608	114496
40608	114528
40448	114400
40480	114432
40512	114464
40544	114496
40576	114528
40160	114496
40192	114528
40224	114560
40256	114592
40288	114624
TrapName	edge1
NextTrapName	edge1
IsTrans	0
NpcParam	-1
TrapCount	14
TransCount	0
31776	117536
31808	117504
31840	117472
31872	117440
31904	117408
31936	117376
31968	117344
31776	117504
31808	117472
31840	117440
31872	117408
31904	117376
31936	117344
31968	117344
TrapName	edge2
NextTrapName	edge2
IsTrans	0
NpcParam	-1
TrapCount	13
TransCount	0
37312	122944
37344	122912
37312	122976
37344	122944
37408	122848
37440	122816
37472	122784
37440	122848
37472	122816
37504	122784
37376	122880
37376	122912
37408	122880
TrapName	personroomedge1
NextTrapName	personroomedge1
IsTrans	0
NpcParam	-1
TrapCount	17
TransCount	0
31808	117600
31840	117568
31872	117536
31904	117504
31936	117472
31968	117440
32000	117408
31776	117600
32000	117376
31808	117632
31840	117600
31872	117568
31904	117536
31936	117504
31968	117472
32000	117440
32032	117408
TrapName	personroomedge2
NextTrapName	personroomedge2
IsTrans	0
NpcParam	-1
TrapCount	13
TransCount	0
37312	122848
37344	122816
37280	122848
37312	122816
37344	122784
37280	122880
37376	122784
37408	122752
37440	122720
37376	122752
37408	122720
37440	122688
37472	122688
