XPOS	YPOS
46528	76704
46560	76704
46496	76736
46528	76736
46560	76736
46496	76768
46528	76768
46560	76768
46784	76480
46816	76480
46752	76512
46784	76512
46816	76512
46720	76544
46752	76544
46784	76544
46816	76544
46688	76576
46720	76576
46752	76576
46784	76576
46656	76608
46688	76608
46720	76608
46752	76608
46624	76640
46656	76640
46688	76640
46720	76640
46592	76672
46624	76672
46656	76672
46688	76672
46592	76704
46624	76704
46656	76704
46592	76736
46624	76736
46592	76768
46496	76800
46528	76800
46560	76800
