XPOS	YPOS
46944	79680
46976	79680
47008	79680
46912	79712
46944	79712
46976	79712
47008	79712
46880	79744
46912	79744
46944	79744
46976	79744
46848	79776
46880	79776
46912	79776
46944	79776
46816	79808
46848	79808
46880	79808
46912	79808
46784	79840
46816	79840
46848	79840
46880	79840
46560	80064
46528	80096
46560	80096
46496	80128
46528	80128
46560	80128
46464	80160
46496	80160
46528	80160
46560	80160
46432	80192
46464	80192
46496	80192
46528	80192
46400	80224
46432	80224
46464	80224
46496	80224
46400	80256
46432	80256
46464	80256
46400	80288
46432	80288
46752	79872
46784	79872
46816	79872
46848	79872
46752	79904
46784	79904
46816	79904
46624	80000
46656	80000
46688	80000
46592	80032
46624	80032
46656	80032
46688	80032
46592	80064
46624	80064
46656	80064
46592	80096
46624	80096
46592	80128
46912	82816
46912	82848
46944	82848
46944	82880
46976	82880
46976	82912
47008	82912
47008	82944
47040	82944
47040	82976
47072	82976
47072	83008
47104	83008
47104	83040
47136	83040
47136	83072
47264	83136
47296	83136
47264	83168
47296	83168
47264	83200
47296	83200
47328	83200
47296	83232
47328	83232
47360	83232
47328	83264
47360	83264
47392	83264
47360	83296
47392	83296
47424	83296
47392	83328
47424	83328
47456	83328
47424	83360
47456	83360
47488	83360
47456	83392
47488	83392
47520	83424
47552	83424
49120	84224
49120	84256
49120	84288
49344	84000
49376	84000
49408	84000
49344	84032
49376	84032
49408	84032
49312	84064
49344	84064
49376	84064
49280	84096
49312	84096
49344	84096
49248	84128
49280	84128
49312	84128
49216	84160
49248	84160
49280	84160
49152	84192
49184	84192
49216	84192
49248	84192
49152	84224
49184	84224
49216	84224
49152	84256
49184	84256
49152	84288
