XPOS	YPOS
48512	78944
48416	79264
48352	79520
48448	79712
48800	79040
48672	79168
48640	79552
48832	79744
49216	79616
49152	79776
44000	80416
43872	80736
44192	80256
44128	80608
44256	80672
44512	80800
44384	80864
48608	79872
48608	80384
48576	80800
49056	79872
48960	79904
48768	80000
51872	80096
52032	80384
51936	80576
52192	80704
52224	80160
52384	80224
52512	80288
52256	80416
52416	80608
43936	81024
44000	81440
44064	80896
44224	80928
44480	81056
44128	81184
44096	81728
44096	81856
52160	81024
52192	81472
52256	81248
47488	82720
48480	81920
48288	82528
52224	82592
37088	83808
37216	83936
37408	83648
37472	83808
37568	83904
44096	83360
44096	83456
46912	83840
47616	83520
49856	83936
50432	83648
50880	83680
51616	83488
51744	83232
52672	83200
52576	83520
53184	83680
53408	83456
53856	83328
54048	83840
54368	83488
37344	83968
36992	84032
37088	84032
37184	84160
37056	84224
36928	84384
37024	84416
36960	84800
37472	84096
43840	84192
43936	84288
43936	84832
47520	84736
47616	84160
48544	84960
48960	84416
49472	84096
49312	84672
49760	84256
54496	84160
54688	84320
54848	84224
55264	84288
55488	84768
56032	84800
36960	85088
41248	85920
41824	85280
42336	85696
42016	85984
42784	85952
43168	85760
43808	85056
43776	85536
43552	85952
44256	85504
44672	85056
45120	85920
48096	85216
48480	85632
56224	85184
56768	85120
56992	85504
56960	85888
36416	86912
37088	86464
40512	86624
41056	86432
45248	87008
45760	86144
45664	86560
46240	86880
46688	86944
48736	86272
49312	86432
50080	86752
49696	86944
50784	86560
57376	86336
57536	86432
57440	86496
58272	87008
36256	87520
36640	87072
36768	87776
38112	87968
38752	87456
40736	87392
40992	87104
41216	87808
45280	87776
45600	87264
45760	87904
46432	87392
47072	87616
47488	87840
49248	87264
50304	87040
50272	87296
50816	87232
51392	87424
51744	87616
58176	87744
58176	87808
36640	88288
37312	88256
37120	88480
37664	88448
37504	88800
38368	88064
38112	88896
40896	88192
40800	88480
40992	88640
44992	88128
47296	88128
47584	88448
47680	89024
51648	89024
51712	88416
58688	88224
58688	88384
58880	88512
59424	88512
59488	88608
38560	89312
38624	89920
38912	89760
39456	89952
40032	89216
40352	89280
39936	89792
40640	89376
47328	89888
47872	89472
47648	90048
51072	89120
50912	90048
51328	89504
58624	89920
59328	89184
58912	89728
59936	89440
39296	90240
39552	90304
47200	90976
47648	91040
50368	90464
50784	90528
51168	90720
60000	90496
60480	90336
47616	91168
48128	91808
48608	92064
50016	92128
50752	91200
50752	91904
51328	91168
51200	91712
60672	91200
48224	92960
48832	92992
49152	92608
49472	92608
49952	92896
50336	92192
50592	92544
58240	93120
59136	92800
60864	92224
61216	92480
47424	93920
48000	93888
49376	93312
49984	93920
50656	93824
57760	93504
58016	93728
58752	93216
59840	93280
59456	93312
59904	93984
61184	93504
44704	95008
45344	94880
45280	95200
45760	94400
46528	94624
46112	95008
46912	94432
47424	94560
47104	94848
50592	94304
51104	94624
50944	95104
51680	95136
57824	94432
57472	95104
59712	94464
60224	94816
60768	94400
61312	94496
43776	96192
44064	95584
44576	95712
51456	95488
51488	95712
52128	96000
54912	96032
55168	96064
55328	95680
55968	95296
55936	95744
56320	96000
56960	96128
57536	96000
43840	96320
44096	96896
48608	97216
48896	96864
52096	96896
52640	96864
53088	96640
52992	96992
53600	96864
53472	97088
53984	97056
54336	96608
54848	96320
56608	96384
56992	96480
43936	97344
44512	98016
44064	98240
45408	98048
45792	98080
46112	97600
46272	97952
47008	98144
47552	98272
48000	97536
48320	98080
51328	97792
52160	97536
51776	97792
54240	97760
44288	98368
44992	98336
44736	98688
46400	98304
46816	98528
48480	98784
48640	98560
49088	99072
50720	98336
51328	98560
52000	98784
51840	98880
54400	98400
54560	99264
48672	99776
49184	99744
49856	99424
50048	99456
49664	99904
50880	99424
50848	99744
54240	99648
54016	100192
53952	100256
47968	101248
48448	101088
48992	100544
49888	100352
49760	100480
47936	101376
48384	102016
48704	101568
48704	102336
48544	102880
49056	102688
48864	103328
50592	103040
51072	103328
49376	103616
49568	104064
49856	103712
50304	103680
50272	104160
50944	103680
51264	103808
