Xpos	Ypos
59328	111168
59040	111232
59840	110752
59872	111136
59616	111168
60160	111168
57536	112384
58208	112288
57856	112384
58752	112320
58464	112608
59040	111648
59328	111680
59008	112128
59296	112128
59008	112544
59360	112576
59616	111680
59872	111712
59616	112160
59872	112160
59680	112608
60192	111712
60192	112192
60032	112608
60320	112608
56640	113536
57312	113184
57152	113504
57536	112832
57536	113248
58208	112640
57856	112672
57856	113024
58208	113056
58432	113120
58848	113120
59200	113120
59520	113088
59872	113120
60192	113120
55968	113920
56288	113984
55904	114496
56736	114048
56320	114528
56800	114560
57152	113920
57184	114432
57536	113760
57600	114304
57920	113696
58240	113728
57952	114336
58240	114336
58496	113792
58816	114336
58528	114368
58912	113696
59264	113728
59136	114304
59616	113728
59456	114368
59968	113728
56032	114976
56416	115008
57248	114976
56832	115040
57696	114880
58144	114880
58816	114880
58464	114912
58496	115328
58784	115328
59200	114976
59200	115520
59456	115008
59456	115520
