Xpos	Ypos
55936	100608
55968	101152
56416	100640
56416	101152
56864	100672
57280	100704
56864	101184
57248	101216
57600	101248
56000	101664
56000	102176
56384	101696
56384	102176
56864	101728
57248	101728
56832	102208
57248	102240
57536	101760
57568	102272
56032	102752
56416	102784
56832	102784
57248	102784
57600	102816
56064	103456
56416	103456
56832	103456
57248	103488
57248	104192
57632	103488
57664	104192
56768	104928
57248	104928
57696	104960
56416	105504
56800	105504
56416	105952
57248	105536
56832	105952
57216	105952
57696	105504
57664	105952
56032	106496
55968	107296
56416	106528
56480	107296
56832	106560
57248	106560
56832	107296
57280	107296
55968	107712
56448	107776
56928	107840
57184	108000
